7.437285184860229492e-01 -4.490624740719795227e-02
7.542205452919006348e-01 -4.371646419167518616e-02
7.627397179603576660e-01 -4.272784665226936340e-02
7.762344479560852051e-01 -4.112281277775764465e-02
7.902922034263610840e-01 -3.940389677882194519e-02
8.157052993774414062e-01 -3.619274124503135681e-02
8.244902491569519043e-01 -3.505718708038330078e-02
8.297172188758850098e-01 -3.437655419111251831e-02
8.344991207122802734e-01 -3.375105187296867371e-02
8.456923961639404297e-01 -3.227821737527847290e-02
8.528269529342651367e-01 -3.133468702435493469e-02
8.561362624168395996e-01 -3.089622594416141510e-02
8.690724372863769531e-01 -2.918042987585067749e-02
8.756761550903320312e-01 -2.830560505390167236e-02
8.868181109428405762e-01 -2.683654054999351501e-02
8.941017985343933105e-01 -2.588468231260776520e-02
9.043415188789367676e-01 -2.456581406295299530e-02
9.212866425514221191e-01 -2.247646637260913849e-02
9.322379827499389648e-01 -2.126543782651424408e-02
9.369985461235046387e-01 -2.082716859877109528e-02
9.398593306541442871e-01 -2.062970958650112152e-02
9.417635202407836914e-01 -2.056909166276454926e-02
